participant_id,treatment,image_id,entropy,albox_mean,iou,change_size,changed
25,baseline,361,9.47713851928711e-6,0.674225,0.800432,0.199568,1
25,baseline,361,0.02587890625,0.644525,0.999857,1.43e-4,0
25,baseline,361,0.01708984375,2.43065,0.999933,6.7e-5,0
25,baseline,361,1.220703125e-4,1.422375,0.999864,1.36e-4,0
25,baseline,361,8.344650268554e-4,0.9452,0.999953,4.7e-5,0
25,baseline,258,0.123291015625,0.929075,0.94994,0.05006,1
25,baseline,258,4.631280899047852e-5,1.135775,0.8372,0.1628,1
25,baseline,258,7.337331771850586e-5,0.9381,0.842846,0.157154,1
25,baseline,258,1.702308654785e-4,1.061775,0.999868,1.32e-4,0
25,baseline,258,0.246337890625,1.9219,0.833105,0.166895,1
25,baseline,286,0.291015625,0.83045,0.999716,2.84e-4,0
25,baseline,286,8.5353851318359375e-05,0.84215,0.999924,7.6e-5,0
25,baseline,286,6.113052368164e-4,1.807125,0.715414,0.284586,1
25,baseline,286,5.4836273193359375e-6,2.554925,0.888601,0.111399,1
25,baseline,286,2.408027648925781e-5,1.3213,0.91,0.09,1
25,baseline,286,6.346702575683e-4,1.025025,0.874233,0.125767,1
25,baseline,286,0.0172882080078125,0.8369000000000001,1,0,0
25,baseline,286,2.024173736572e-4,0.9938,0.999877,1.23e-4,0
25,baseline,286,9.29832458496e-4,0.8192,0.999925,7.5e-5,0
25,baseline,286,4.587173461914e-4,0.7523,0.9999,1e-4,0
25,baseline,286,0.71875,1.318375,0.999711,2.89e-4,0
25,baseline,286,0.38916015625,2.444825,0.999802,1.98e-4,0
25,baseline,119,2.7418136596679688e-06,0.955575,0.909738,0.090262,1
25,baseline,119,5.733966827392578e-5,1.2744,0.861347,0.138653,1
25,baseline,119,8.964538574218e-4,1.28905,0.939968,0.060032,1
25,baseline,119,0.0123977661132812,1.884275,0.784478,0.215522,1
25,baseline,119,1.720703125,1.925025,0.999812,1.88e-4,0
25,baseline,754,0.09271240234375,3.790025,0.74657,0.25343,1
25,baseline,754,1.366138458251e-4,1.242675,0.916221,0.083779,1
25,baseline,754,2.568960189819336e-5,0.879275,0.889987,0.110013,1
25,baseline,754,1.537799835205078e-5,1.1118,0.91174,0.08826,1
25,baseline,754,0.56103515625,4.703125,0.999932,6.8e-5,0
25,baseline,754,0.132080078125,2.255125,0.999893,1.07e-4,0
25,baseline,754,0.037567138671875,0.708,0.999803,1.97e-4,0
25,baseline,754,0.0234222412109375,0.86205,0.999829,1.71e-4,0
25,baseline,203,0.0010080337524414,0.52815,0.909954,0.090046,1
25,baseline,203,0.0753173828125,1.4436,0.579644,0.420356,1
25,baseline,203,0.081787109375,0.700925,0.818922,0.181078,1
25,baseline,340,2.658367156982e-4,1.2771,0.892403,0.107597,1
25,baseline,340,0.0056877136230468,0.6911499999999999,0.911511,0.088489,1
25,baseline,340,0.0010042190551757,1.102675,0.792041,0.207959,1
25,baseline,340,3.318786621093e-4,0.9043,0.999943,5.7e-5,0
25,baseline,11,0.0033798217773437,3.17675,0.99988,1.2e-4,0
25,baseline,11,0.0046920776367187,3.32765,0.999846,1.54e-4,0
25,baseline,11,-0,0.473875,0.92312,0.07688,1
25,baseline,11,0.2423095703125,1.652325,0.929774,0.070226,1
25,baseline,11,0.0015249252319335,2.0603,0.689128,0.310872,1
25,baseline,11,4.768371582031e-4,1.499025,0.949859,0.050141,1
25,baseline,137,0.0117111206054687,0.570425,0.922272,0.077728,1
25,baseline,137,7.146596908569336e-5,0.7719,0.874221,0.125779,1
25,baseline,137,9.66787338256836e-5,1.727075,0.940505,0.059495,1
25,baseline,137,1.394748687744e-4,0.5466,0.777188,0.222812,1
25,baseline,137,0.8095703125,0.862175,0.939989,0.060011,1
25,baseline,419,7.587671279907227e-5,0.5365500000000001,0.906221,0.093779,1
25,baseline,419,0.47998046875,0.96275,0.881849,0.118151,1
25,baseline,419,0.53955078125,1.08105,0.999899,1.01e-4,0
25,baseline,683,0.2054443359375,0.6130249999999999,0.84731,0.15269,1
25,baseline,683,0.0035686492919921,0.69285,0.959989,0.040011,1
25,baseline,683,0.08837890625,0.725925,0.959963,0.040037,1
25,baseline,683,0.62060546875,1.2544,0.863267,0.136733,1
25,baseline,194,0.0015621185302734,0.5070250000000001,0.930996,0.069004,1
25,baseline,194,0.0029449462890625,0.6537250000000001,0.864347,0.135653,1
25,baseline,194,0.2322998046875,1.887675,0.999767,2.33e-4,0
18,baseline,917,1.71661376953125e-5,1.0598,0.979336,0.020664,1
18,baseline,917,3.948211669921e-4,1.25525,0.921772,0.078228,1
18,baseline,917,0.0010156631469726,1.25805,0.310964,0.689036,1
18,baseline,917,0.046905517578125,1.4492249999999998,0.899525,0.100475,1
18,baseline,743,0.0120773315429687,0.603575,0.90986,0.09014,1
18,baseline,743,0.0079574584960937,0.60315,0.891501,0.108499,1
18,baseline,743,0.56103515625,0.94875,0.852101,0.147899,1
18,baseline,743,5.4836273193359375e-6,0.491875,0.929825,0.070175,1
18,baseline,743,0.798828125,1.2534,0.627508,0.372492,1
18,baseline,528,5.4836273193359375e-6,1.9104,0.825797,0.174203,1
18,baseline,528,-0,0.606525,0.919967,0.080033000000000007,1
18,baseline,528,0.0018959045410156,0.8086,0.85136,0.14864,1
18,baseline,528,0.169189453125,0.7207000000000001,0.885049,0.114951,1
18,baseline,528,0.250244140625,1.520525,0.8924,0.1076,1
18,baseline,614,1.3709068298339844e-6,1.828375,0.791709,0.208291,1
18,baseline,614,0.0094528198242187,1.3645,0.579627,0.420373,1
18,baseline,614,0.0372314453125,1.586675,0.807432,0.192568,1
18,baseline,614,0.0042228698730468,0.9729,0.865325,0.134675,1
18,baseline,614,1.5458984375,2.1548000000000003,1,0,0
18,baseline,614,0.9853515625,1.37795,0.913143,0.086857,1
18,baseline,614,0.1220703125,0.7876,1,0,0
18,baseline,614,1.1920928955078123e-5,2.194575,1,0,0
18,baseline,286,0.291015625,0.83045,1,0,0
18,baseline,286,8.5353851318359375e-05,0.84215,0.883169,0.116831,1
18,baseline,286,6.113052368164e-4,1.807125,0.707814,0.292186,1
18,baseline,286,5.4836273193359375e-6,2.554925,0.891814,0.108186,1
18,baseline,286,2.408027648925781e-5,1.3213,0.873585,0.126415,1
18,baseline,286,6.346702575683e-4,1.025025,1,0,0
18,baseline,286,0.0172882080078125,0.8369000000000001,1,0,0
18,baseline,286,2.024173736572e-4,0.9938,1,0,0
18,baseline,286,9.29832458496e-4,0.8192,0.866076,0.133924,1
18,baseline,286,4.587173461914e-4,0.7523,0.919984,0.080016,1
18,baseline,286,0.71875,1.318375,1,0,0
18,baseline,286,0.38916015625,2.444825,1,0,0
18,baseline,349,-0,0.558775,0.916217,0.083783,1
18,baseline,349,5.865097045898e-4,1.2588,0.9312,0.0688,1
18,baseline,349,4.00543212890625e-5,1.420425,0.996526,0.003474,0
18,baseline,405,1.6450881958007812e-05,1.3991749999999998,0.890966,0.109034,1
18,baseline,405,0.0081939697265625,1.21895,0.97,0.03,1
18,baseline,405,0.087646484375,0.8133,0.785089,0.214911,1
18,baseline,405,0.0026531219482421,0.6858,0.910322,0.089678,1
18,baseline,405,0.05316162109375,0.833125,0.85322,0.14678,1
18,baseline,405,0.357666015625,0.8154250000000001,0.899043,0.100957,1
18,baseline,419,7.587671279907227e-5,0.5365500000000001,1,0,0
18,baseline,419,0.47998046875,0.96275,1,0,0
18,baseline,419,0.53955078125,1.08105,1,0,0
18,baseline,961,2.5510787963867188e-05,2.992425,0.727598,0.272402,1
18,baseline,961,0.178955078125,5.06055,0.999974,2.6e-5,0
18,baseline,961,0.05340576171875,2.25245,0.651051,0.348949,1
18,baseline,961,0.025299072265625,1.610075,0.554282,0.445718,1
18,baseline,961,0.07635498046875,2.011975,0.615177,0.384823,1
18,baseline,961,0.15576171875,1.855725,0.270553,0.729447,1
18,baseline,961,1.45673751831e-4,1.5598,1,0,0
18,baseline,551,1.102685928344e-4,0.5433250000000001,0.925429,0.074571,1
18,baseline,551,0.07366943359375,0.993175,0.8004,0.1996,1
18,baseline,551,0.0235443115234375,0.773925,0.9114,0.0886,1
18,baseline,551,0.39599609375,0.7597499999999999,1,0,0
18,baseline,551,0.89208984375,1.38475,0.67806,0.32194,1
18,baseline,631,5.087852478027e-4,0.5005000000000001,1,0,0
18,baseline,631,-0,1.046725,0.8526,0.1474,1
18,baseline,631,2.349609375,9.5493,1,0,0
18,baseline,631,1.691579818725e-4,0.6664000000000001,0.8832,0.1168,1
18,baseline,631,1.3709068298339844e-6,0.965325,0.7735,0.2265,1
18,baseline,631,2.5,9.1245,1,0,0
18,baseline,809,5.4836273193359375e-6,4.58935,0.917505,0.082495,1
18,baseline,809,0.0033283233642578,0.750125,1,0,0
18,baseline,809,0.0031337738037109,2.9629,1,0,0
18,baseline,809,6.775856018066e-4,3.811525,0.4307,0.5693,1
18,baseline,809,0.07806396484375,3.783675,0.6675,0.3325,1
18,baseline,809,0.0360107421875,3.02685,0.7654,0.2346,1
18,baseline,809,7.781982421875e-4,0.9147,1,0,0
18,baseline,809,0.0012235641479492,0.87025,1,0,0
18,baseline,809,0.140869140625,2.829575,0.21168,0.78832,1
18,baseline,809,1.1015625,1.677025,1,0,0
18,baseline,809,0.76123046875,1.168225,1,0,0
18,baseline,683,0.2054443359375,0.6130249999999999,0.858723,0.141277,1
18,baseline,683,0.0035686492919921,0.69285,0.95,0.05,1
18,baseline,683,0.08837890625,0.725925,1,0,0
18,baseline,683,0.62060546875,1.2544,0.790899,0.209101,1
18,baseline,370,4.208087921142578e-5,1.922875,0.902097,0.097903,1
18,baseline,370,0.062347412109375,4.4331,0.817,0.183,1
18,baseline,370,1.102089881896e-4,1.08105,0.899765,0.100235,1
18,baseline,370,0.0017738342285156,1.04285,0.9506,0.0494,1
18,baseline,370,8.112192153930664e-5,1.736575,0.896725,0.103275,1
18,baseline,370,0.0147018432617187,4.62405,0.8256,0.1744,1
18,baseline,370,0.18994140625,5.905749999999999,1,0,0
18,baseline,370,0.0038986206054687,1.4347,1,0,0
18,baseline,370,0.5859375,0.96095,1,0,0
18,baseline,154,0.0012722015380859,1.668225,0.731549,0.268451,1
18,baseline,154,2.636909484863e-4,2.94335,0.808418,0.191582,1
18,baseline,154,8.492469787597e-4,1.438725,0.873568,0.126432,1
18,baseline,154,0.0109405517578125,1.38135,0.875303,0.124697,1
18,baseline,154,0.0082015991210937,1.0038,0.908797,0.091203,1
18,baseline,154,0.759765625,0.8630250000000002,0.857493,0.142507,1
18,baseline,154,0.0040931701660156,1.0528499999999998,0.809057,0.190943,1
18,baseline,154,1.798828125,1.23095,1,0,0
18,baseline,154,0.9228515625,1.023675,0.91,0.09,1
26,baseline,507,1.021027565002e-4,3.814925,0.888637,0.111363,1
26,baseline,507,0.0060310363769531,1.96925,0.551628,0.448372,1
26,baseline,507,0.32421875,0.881825,0.847458,0.152542,1
26,baseline,1,0.052947998046875,0.5523,1,0,0
26,baseline,1,0.056121826171875,0.7426750000000001,1,0,0
26,baseline,1,0.482666015625,1.643075,1,0,0
26,baseline,709,2.758502960205e-4,1.607675,0.8649,0.1351,1
26,baseline,709,7.361173629760742e-5,0.95335,0.7912,0.2088,1
26,baseline,709,2.77042388916e-4,0.8981750000000002,0.912,0.088,1
26,baseline,743,0.0120773315429687,0.603575,1,0,0
26,baseline,743,0.0079574584960937,0.60315,1,0,0
26,baseline,743,0.56103515625,0.94875,1,0,0
26,baseline,743,5.4836273193359375e-6,0.491875,1,0,0
26,baseline,743,0.798828125,1.2534,1,0,0
26,baseline,309,-0,2.613525,0.827721,0.172279,1
26,baseline,309,7.277727127075195e-5,1.555675,0.837222,0.162778,1
26,baseline,309,0.011810302734375,0.95375,0.964286,0.035714,1
26,baseline,309,5.722045898437e-4,1.20555,0.9,0.1,1
26,baseline,203,0.0010080337524414,0.52815,0.819066,0.180934,1
26,baseline,203,0.0753173828125,1.4436,0.6072,0.3928,1
26,baseline,203,0.081787109375,0.700925,0.9024,0.0976,1
26,baseline,597,0.0018777847290039,2.427725,1,0,0
26,baseline,597,5.4836273193359375e-6,1.5314,0.911792,0.088208,1
26,baseline,597,0.0146713256835937,3.625025,0.896668,0.103332,1
26,baseline,597,9.363889694213869e-5,0.9939,0.807391,0.192609,1
26,baseline,597,1.755952835083e-4,2.117675,1,0,0
26,baseline,597,0.11114501953125,9.471675,1,0,0
26,baseline,597,0.1612548828125,1.54005,1,0,0
26,baseline,597,0.330078125,1.77295,1,0,0
26,baseline,597,0.2481689453125,1.427625,0.879375,0.120625,1
26,baseline,597,8.344650268554e-4,1.0647,1,0,0
26,baseline,597,1.261234283447e-4,0.686275,1,0,0
26,baseline,597,0.09039306640625,6.880375,1,0,0
26,baseline,787,0.880859375,3.197275,0.404938,0.595062,1
26,baseline,787,5.835294723510742e-5,0.8971,0.9021,0.0979,1
26,baseline,787,2.866983413696289e-5,0.613575,0.96,0.04,1
26,baseline,787,-0,0.482,0.883665,0.116335,1
26,baseline,787,0.45703125,1.029775,1,0,0
26,baseline,787,5.364418029785156e-6,0.51015,0.898077,0.101923,1
26,baseline,787,0.014923095703125,1.5224749999999998,0.953815,0.046185,1
26,baseline,150,4.225969314575195e-5,0.493425,0.965434,0.034566,1
26,baseline,150,8.697509765625e-4,0.6154999999999999,0.889136,0.110864,1
26,baseline,150,0.234130859375,0.8025,0.74668,0.25332,1
26,baseline,150,0.0137786865234375,1.119625,0.711581,0.288419,1
26,baseline,343,5.573034286499024e-5,1.44265,0.919686,0.080314,1
26,baseline,343,8.916854858398e-4,1.011375,0.932636,0.067364,1
26,baseline,343,0.0010347366333007,0.6997,0.890779,0.109221,1
26,baseline,343,0.008148193359375,0.9535,0.807288,0.192712,1
26,baseline,107,8.106231689453125e-6,2.57715,0.956812,0.043188,1
26,baseline,107,1.02162361145e-4,1.664775,0.9024,0.0976,1
26,baseline,107,0.0159454345703125,0.918825,0.836,0.164,1
26,baseline,107,1.3709068298339844e-6,0.6803250000000001,0.980891,0.019109,1
26,baseline,107,1.732110977172e-4,0.8082250000000001,1,0,0
26,baseline,107,0.0081329345703125,0.750475,0.93,0.07,1
26,baseline,107,0.5439453125,1.03725,1,0,0
26,baseline,567,6.401538848876953e-5,1.14795,0.886921,0.113079,1
26,baseline,567,0.0012245178222656,1.530775,0.857524,0.142476,1
26,baseline,567,3.037452697753e-4,1.0784,0.800312,0.199688,1
26,baseline,567,0.0150146484375,0.8594999999999999,0.8924,0.1076,1
26,baseline,567,0.8310546875,2.485125,0.917103,0.082897,1
26,baseline,567,0.2734375,0.844125,1,0,0
26,baseline,575,4.112720489501953e-6,1.7693000000000003,0.912,0.088,1
26,baseline,575,1.673698425292e-4,0.68225,0.919932,0.080068,1
26,baseline,575,2.219676971435e-4,0.7721250000000001,0.96,0.04,1
26,baseline,575,0.0049400329589843,0.72705,1,0,0
26,baseline,575,0.0030689239501953,3.66945,0.646,0.354,1
26,baseline,575,0.77783203125,1.647725,0.875258,0.124742,1
26,baseline,419,7.587671279907227e-5,0.5365500000000001,1,0,0
26,baseline,419,0.47998046875,0.96275,0.815451,0.184549,1
26,baseline,419,0.53955078125,1.08105,0.873373,0.126627,1
26,baseline,631,5.087852478027e-4,0.5005000000000001,0.936267,0.063733,1
26,baseline,631,-0,1.046725,0.9009,0.0991,1
26,baseline,631,2.349609375,9.5493,0,1,1
26,baseline,631,1.691579818725e-4,0.6664000000000001,0.901061,0.098939,1
26,baseline,631,1.3709068298339844e-6,0.965325,0.8645,0.1355,1
26,baseline,631,2.5,9.1245,1,0,0
13,baseline,150,4.225969314575195e-5,0.493425,1,0,0
13,baseline,150,8.697509765625e-4,0.6154999999999999,0.890909,0.109091,1
13,baseline,150,0.234130859375,0.8025,0.868852,0.131148,1
13,baseline,150,0.0137786865234375,1.119625,0.697418,0.302582,1
13,baseline,258,0.123291015625,0.929075,1,0,0
13,baseline,258,4.631280899047852e-5,1.135775,1,0,0
13,baseline,258,7.337331771850586e-5,0.9381,1,0,0
13,baseline,258,1.702308654785e-4,1.061775,1,0,0
13,baseline,258,0.246337890625,1.9219,1,0,0
13,baseline,341,0.0022811889648437,1.58325,1,0,0
13,baseline,341,0.055938720703125,5.550050000000001,0.747564,0.252436,1
13,baseline,341,0.024932861328125,3.990725,0.93,0.07,1
13,baseline,341,0.01025390625,3.019025,0.733705,0.266295,1
13,baseline,341,0.008697509765625,2.55785,1,0,0
13,baseline,341,0.0301971435546875,2.67385,1,0,0
13,baseline,341,0.0050086975097656,3.1640749999999995,0.78,0.22,1
13,baseline,341,2.541542053222e-4,3.272475,0.8272,0.1728,1
13,baseline,154,0.0012722015380859,1.668225,0.623157,0.376843,1
13,baseline,154,2.636909484863e-4,2.94335,0.817513,0.182487,1
13,baseline,154,8.492469787597e-4,1.438725,0.94,0.06,1
13,baseline,154,0.0109405517578125,1.38135,0.855554,0.144446,1
13,baseline,154,0.0082015991210937,1.0038,0.943661,0.056339,1
13,baseline,154,0.759765625,0.8630250000000002,0.78,0.22,1
13,baseline,154,0.0040931701660156,1.0528499999999998,0.766857,0.233143,1
13,baseline,154,1.798828125,1.23095,1,0,0
13,baseline,154,0.9228515625,1.023675,0.829843,0.170157,1
13,baseline,611,0.0723876953125,0.6271,0.848248,0.151752,1
13,baseline,611,9.822845458984e-4,0.5132249999999999,0.94,0.06,1
13,baseline,611,2.799034118652e-4,0.5836,0.9021,0.0979,1
13,baseline,651,0.0011758804321289,0.673675,0.8463,0.1537,1
13,baseline,651,0.0012063980102539,2.255875,0.9025,0.0975,1
13,baseline,651,0.008392333984375,3.8574,1,0,0
13,baseline,651,0.0494384765625,2.8091,1,0,0
13,baseline,651,2.199411392211914e-5,1.196775,0.41,0.59,1
13,baseline,651,0.0013380050659179,0.766225,0.971248,0.028752,1
13,baseline,651,0.1396484375,1.6023,1,0,0
13,baseline,651,8.33511352539e-4,2.781975,0.7802,0.2198,1
13,baseline,651,0.1517333984375,11.572275,0.853568,0.146432,1
13,baseline,567,6.401538848876953e-5,1.14795,0.9024,0.0976,1
13,baseline,567,0.0012245178222656,1.530775,0.7998,0.2002,1
13,baseline,567,3.037452697753e-4,1.0784,0.96,0.04,1
13,baseline,567,0.0150146484375,0.8594999999999999,0.86,0.14,1
13,baseline,567,0.8310546875,2.485125,0.716264,0.283736,1
13,baseline,567,0.2734375,0.844125,0.85,0.15,1
13,baseline,419,7.587671279907227e-5,0.5365500000000001,0.93,0.07,1
13,baseline,419,0.47998046875,0.96275,0.902913,0.097087,1
13,baseline,419,0.53955078125,1.08105,1,0,0
13,baseline,370,4.208087921142578e-5,1.922875,0.877971,0.122029,1
13,baseline,370,0.062347412109375,4.4331,0.8075,0.1925,1
13,baseline,370,1.102089881896e-4,1.08105,0.94,0.06,1
13,baseline,370,0.0017738342285156,1.04285,0.94,0.06,1
13,baseline,370,8.112192153930664e-5,1.736575,0.87,0.13,1
13,baseline,370,0.0147018432617187,4.62405,1,0,0
13,baseline,370,0.18994140625,5.905749999999999,1,0,0
13,baseline,370,0.0038986206054687,1.4347,0.905392,0.094608,1
13,baseline,370,0.5859375,0.96095,1,0,0
13,baseline,216,1.3709068298339844e-6,0.581325,0.81533,0.18467,1
13,baseline,216,2.7418136596679688e-06,1.2356,0.874,0.126,1
13,baseline,216,2.157688140869141e-5,0.66835,0.8051,0.1949,1
13,baseline,216,4.365444183349e-4,0.742925,0.939148,0.060852,1
13,baseline,216,0.24365234375,0.856325,0.817197,0.182803,1
13,baseline,405,1.6450881958007812e-05,1.3991749999999998,0.849591,0.150409,1
13,baseline,405,0.0081939697265625,1.21895,0.935065,0.064935,1
13,baseline,405,0.087646484375,0.8133,0.95,0.05,1
13,baseline,405,0.0026531219482421,0.6858,0.91,0.09,1
13,baseline,405,0.05316162109375,0.833125,0.86,0.14,1
13,baseline,405,0.357666015625,0.8154250000000001,0.88,0.12,1
13,baseline,452,0.359375,0.7047,0.752379,0.247621,1
13,baseline,452,1.7060546875,2.340825,0.664569,0.335431,1
13,baseline,452,0.0038051605224609,0.844625,0.798,0.202,1
13,baseline,303,9.059906005859377e-6,0.8331,0.848291,0.151709,1
13,baseline,303,0.0051383972167968,1.0315,0.8736,0.1264,1
13,baseline,303,8.950233459472e-4,1.622075,0.838691,0.161309,1
13,baseline,303,0.032470703125,2.0176,0.541818,0.458182,1
13,baseline,303,0.486572265625,2.7676,0.61,0.39,1
13,baseline,303,0.0545654296875,2.0454,0.505137,0.494863,1
13,baseline,303,0.0092010498046875,0.997425,0.7644,0.2356,1
13,baseline,961,2.5510787963867188e-05,2.992425,0.659527,0.340473,1
13,baseline,961,0.178955078125,5.06055,0.746843,0.253157,1
13,baseline,961,0.05340576171875,2.25245,0.7626,0.2374,1
13,baseline,961,0.025299072265625,1.610075,0.494974,0.505026,1
13,baseline,961,0.07635498046875,2.011975,0.922169,0.077831,1
13,baseline,961,0.15576171875,1.855725,0.309756,0.690244,1
13,baseline,961,1.45673751831e-4,1.5598,0.8008,0.1992,1
13,baseline,528,5.4836273193359375e-6,1.9104,0.810606,0.189394,1
13,baseline,528,-0,0.606525,0.8178,0.1822,1
13,baseline,528,0.0018959045410156,0.8086,0.806546,0.193454,1
13,baseline,528,0.169189453125,0.7207000000000001,0.919315,0.080685,1
13,baseline,528,0.250244140625,1.520525,0.9,0.1,1
60,baseline,107,8.106231689453125e-6,2.57715,0.8655,0.1345,1
60,baseline,107,1.02162361145e-4,1.664775,0.651423,0.348577,1
60,baseline,107,0.0159454345703125,0.918825,0,1,1
60,baseline,107,1.3709068298339844e-6,0.6803250000000001,0.8742,0.1258,1
60,baseline,107,1.732110977172e-4,0.8082250000000001,0.082698,0.917302,1
60,baseline,107,0.0081329345703125,0.750475,1,0,0
60,baseline,107,0.5439453125,1.03725,1,0,0
60,baseline,639,0.0010366439819335,2.23365,0.910797,0.089203,1
60,baseline,639,1.2218952178955078e-5,1.738525,0.755455,0.244545,1
60,baseline,639,7.643699645996e-4,1.062975,0.71,0.29,1
60,baseline,639,0.1317138671875,1.232525,1,0,0
60,baseline,639,5.573034286499024e-5,0.6491750000000001,1,0,0
60,baseline,639,4.971027374267578e-5,0.8912249999999999,1,0,0
60,baseline,639,0.009918212890625,0.730925,1,0,0
60,baseline,639,0.0426025390625,1.175775,0.8,0.2,1
60,baseline,589,0.1162109375,0.74025,1,0,0
60,baseline,589,0.0048637390136718,1.534175,1,0,0
60,baseline,589,0.0029869079589843,1.125025,1,0,0
60,baseline,589,0.02044677734375,0.69765,1,0,0
60,baseline,341,0.0022811889648437,1.58325,0.929364,0.070636,1
60,baseline,341,0.055938720703125,5.550050000000001,0.782806,0.217194,1
60,baseline,341,0.024932861328125,3.990725,1,0,0
60,baseline,341,0.01025390625,3.019025,0.68,0.32,1
60,baseline,341,0.008697509765625,2.55785,0.585586,0.414414,1
60,baseline,341,0.0301971435546875,2.67385,1,0,0
60,baseline,341,0.0050086975097656,3.1640749999999995,0.9,0.1,1
60,baseline,341,2.541542053222e-4,3.272475,0.929927,0.070073,1
60,baseline,340,2.658367156982e-4,1.2771,0.999923,7.7e-5,0
60,baseline,340,0.0056877136230468,0.6911499999999999,1,0,0
60,baseline,340,0.0010042190551757,1.102675,1,0,0
60,baseline,340,3.318786621093e-4,0.9043,1,0,0
60,baseline,765,3.4332275390625e-5,1.20095,0.818403,0.181597,1
60,baseline,765,4.3451786041259766e-5,1.19655,0.56,0.44,1
60,baseline,765,-0,0.6385,1,0,0
60,baseline,765,0.034820556640625,0.770875,1,0,0
60,baseline,405,1.6450881958007812e-05,1.3991749999999998,0.894039,0.105961,1
60,baseline,405,0.0081939697265625,1.21895,1,0,0
60,baseline,405,0.087646484375,0.8133,0.95,0.05,1
60,baseline,405,0.0026531219482421,0.6858,0.961538,0.038462,1
60,baseline,405,0.05316162109375,0.833125,0.88,0.12,1
60,baseline,405,0.357666015625,0.8154250000000001,0.89,0.11,1
60,baseline,724,8.684396743774414e-5,0.5777749999999999,0.99555,0.00445,0
60,baseline,724,0.1895751953125,1.117425,0.83,0.17,1
60,baseline,724,8.189678192138672e-5,0.6154999999999999,0.9,0.1,1
60,baseline,724,3.165006637573242e-5,0.3717499999999999,0.808497,0.191503,1
60,baseline,531,2.435445785522e-4,1.192625,1,0,0
60,baseline,531,0.39794921875,4.455075,0.738886,0.261114,1
60,baseline,531,0.0038795471191406,1.2175,1,0,0
60,baseline,531,1.654624938964e-4,1.417475,1,0,0
60,baseline,531,0.001692771911621,0.683975,0.789704,0.210296,1
60,baseline,531,6.854534149169922e-6,1.150025,1,0,0
60,baseline,531,0.05767822265625,2.3628,1,0,0
60,baseline,531,2.758502960205e-4,0.78465,1,0,0
60,baseline,531,9.47713851928711e-6,1.2903,0.857814,0.142186,1
60,baseline,531,4.523992538452149e-5,2.3672,0.468865,0.531135,1
60,baseline,531,9.670257568359e-4,0.95495,1,0,0
60,baseline,531,0.0030498504638671,1.3882,1,0,0
60,baseline,201,0.218505859375,3.66455,1,0,0
60,baseline,201,3.68952751159668e-5,3.1709,0.911027,0.088973,1
60,baseline,201,1.3709068298339844e-6,1.063125,0.8099,0.1901,1
60,baseline,201,0.002471923828125,1.6132749999999998,1,0,0
60,baseline,201,4.267692565917969e-5,0.97205,1,0,0
60,baseline,201,-0,0.8369249999999999,0.704,0.296,1
60,baseline,201,0.0117263793945312,0.642825,0.69,0.31,1
60,baseline,201,1.4921875,3.629425,0.96,0.04,1
60,baseline,201,0.58642578125,1.057125,0.748848,0.251152,1
60,baseline,201,1.490234375,2.4358,0,1,1
60,baseline,201,1.8056640625,2.165775,0,1,1
60,baseline,201,0.003091812133789,1.10595,0.47,0.53,1
60,baseline,251,0.051910400390625,5.068825,0.634818,0.365182,1
60,baseline,251,1.462697982788e-4,1.2141000000000002,0.712789,0.287211,1
60,baseline,251,0.0044746398925781,5.714125,0.730009,0.269991,1
60,baseline,251,0.1494140625,5.911875,1,0,0
60,baseline,251,1.379251480102e-4,3.35545,0.818425,0.181575,1
60,baseline,251,0.0012474060058593,3.619625,0.75007,0.24993,1
60,baseline,611,0.0723876953125,0.6271,0.86,0.14,1
60,baseline,611,9.822845458984e-4,0.5132249999999999,0.85,0.15,1
60,baseline,611,2.799034118652e-4,0.5836,0.7728,0.2272,1
60,baseline,315,-0,0.98805,0.8928,0.1072,1
60,baseline,315,5.4836273193359375e-6,1.13695,0.901807,0.098193,1
60,baseline,315,0.56640625,1.021975,1,0,0
60,baseline,530,2.975463867187e-4,0.7813749999999999,0.7392,0.2608,1
60,baseline,530,0.114501953125,3.78125,0.81,0.19,1
60,baseline,530,0.0122451782226562,2.401625,1,0,0
60,baseline,530,0.436767578125,3.70655,0.803151,0.196849,1
60,baseline,216,1.3709068298339844e-6,0.581325,0.89,0.11,1
60,baseline,216,2.7418136596679688e-06,1.2356,0.892592,0.107408,1
60,baseline,216,2.157688140869141e-5,0.66835,0.822254,0.177746,1
60,baseline,216,4.365444183349e-4,0.742925,0.939148,0.060852,1
60,baseline,216,0.24365234375,0.856325,1,0,0
43,baseline,139,0.211669921875,0.74045,0.999835,1.65e-4,0
43,baseline,139,0.0015039443969726,0.5801499999999999,0.9,0.1,1
43,baseline,139,2.822875976562e-4,1.2314250000000002,0.864765,0.135235,1
43,baseline,961,2.5510787963867188e-05,2.992425,1,0,0
43,baseline,961,0.178955078125,5.06055,0.488388,0.511612,1
43,baseline,961,0.05340576171875,2.25245,0.837245,0.162755,1
43,baseline,961,0.025299072265625,1.610075,0.760092,0.239908,1
43,baseline,961,0.07635498046875,2.011975,0.789911,0.210089,1
43,baseline,961,0.15576171875,1.855725,0.362955,0.637045,1
43,baseline,961,1.45673751831e-4,1.5598,0.864791,0.135209,1
43,baseline,405,1.6450881958007812e-05,1.3991749999999998,0.883509,0.116491,1
